id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,acc_now_delinq
1069287,10000.0,10000.0,10000.0, 36 months,6.03,304.36,A,A1,RENT,60000.0,Not Verified,Fully Paid,n,CT,12.74,0.0,Sep-1992,1.0,11.0,0.0,14019.0,19.5,18.0,f,0.0,0.0,10282.67,10282.67,10000.0,282.67,0.0,0.0,0.0,Jul-2012,8762.05,Jan-2016,0.0
1069453,11000.0,11000.0,11000.0, 36 months,6.62,337.75,A,A2,RENT,70000.0,Not Verified,Fully Paid,n,CT,10.85,0.0,Jan-2002,0.0,5.0,0.0,11638.0,36.4,7.0,f,0.0,0.0,12157.3800468,12157.38,11000.0,1157.38,0.0,0.0,0.0,Jan-2015,346.13,Jan-2016,0.0
1069248,15000.0,15000.0,15000.0, 36 months,9.91,483.38,B,B1,MORTGAGE,80000.0,Not Verified,Charged Off,n,IL,9.12,0.0,Apr-1992,2.0,9.0,0.0,11845.0,63.7,28.0,f,0.0,0.0,16177.77,16177.77,13556.45,2374.34,24.17,222.81,36.3708,Oct-2014,483.38,Mar-2015,0.0
1068120,25600.0,25600.0,25350.0, 36 months,9.91,824.96,B,B1,RENT,110000.0,Verified,Fully Paid,n,CA,15.71,0.0,Jul-1999,0.0,11.0,0.0,26088.0,62.0,27.0,f,0.0,0.0,29695.6226757,29405.63,25600.0,4095.62,0.0,0.0,0.0,Jan-2015,838.27,Jan-2016,0.0
1069244,7000.0,7000.0,7000.0, 36 months,10.65,228.02,B,B2,RENT,40000.0,Not Verified,Fully Paid,n,CA,7.38,0.0,Apr-2004,0.0,7.0,0.0,12168.0,92.9,12.0,f,0.0,0.0,8205.47381646,8205.47,7000.0,1205.47,0.0,0.0,0.0,Jan-2015,240.27,Dec-2014,0.0
1069243,12000.0,12000.0,12000.0, 36 months,15.96,421.65,C,C5,RENT,50000.0,Not Verified,Charged Off,n,CA,20.88,0.0,Oct-2006,2.0,11.0,0.0,15793.0,90.8,11.0,f,0.0,0.0,3521.95,3521.95,1903.66,1039.35,0.0,578.94,5.49,Aug-2012,421.65,Dec-2012,0.0
1069238,12000.0,12000.0,12000.0, 36 months,9.91,386.7,B,B1,RENT,46000.0,Not Verified,Fully Paid,n,TX,8.11,0.0,May-2000,1.0,11.0,0.0,12143.0,52.1,12.0,f,0.0,0.0,13748.2131095,13748.21,12000.0,1748.21,0.0,0.0,0.0,Jul-2014,964.73,Jul-2014,0.0
1069410,21000.0,21000.0,20975.0, 60 months,19.91,555.33,E,E4,RENT,50000.0,Verified,Charged Off,n,WA,21.58,0.0,Sep-1998,1.0,7.0,0.0,19448.0,97.6,14.0,f,0.0,0.0,18319.14,18297.35,8990.81,9328.33,0.0,0.0,0.0,Oct-2014,555.33,Jan-2016,0.0
1068409,16000.0,16000.0,15950.0, 60 months,19.91,423.11,E,E4,RENT,81000.0,Verified,Fully Paid,n,MA,20.52,0.0,Dec-1998,3.0,12.0,0.0,27884.0,75.1,21.0,f,0.0,0.0,20876.1,20810.87,16000.0,4876.1,0.0,0.0,0.0,Oct-2013,9931.02,Jan-2016,0.0
1068487,10000.0,10000.0,10000.0, 36 months,12.42,334.16,B,B4,OWN,39000.0,Not Verified,Fully Paid,n,OR,18.58,0.0,Dec-2004,0.0,5.0,0.0,12874.0,72.7,10.0,f,0.0,0.0,11474.76,11474.76,10000.0,1474.76,0.0,0.0,0.0,Jul-2013,5803.94,Mar-2015,0.0
1043961,10000.0,10000.0,10000.0, 36 months,10.65,325.74,B,B2,RENT,51400.0,Not Verified,Fully Paid,n,TX,19.14,0.0,Oct-2000,3.0,10.0,0.0,10160.0,59.1,24.0,f,0.0,0.0,10575.94,10575.94,10000.0,575.94,0.0,0.0,0.0,Aug-2012,8627.74,Sep-2014,0.0
1068945,7100.0,7100.0,7100.0, 36 months,16.77,252.33,D,D2,MORTGAGE,33000.0,Verified,Fully Paid,n,TX,24.0,0.0,Apr-2007,2.0,4.0,0.0,6021.0,91.2,8.0,f,0.0,0.0,9079.33484306,9079.33,7100.0,1979.33,0.0,0.0,0.0,Jan-2015,262.78,Jan-2016,0.0
1069142,13000.0,13000.0,13000.0, 60 months,12.69,293.74,B,B5,MORTGAGE,30000.0,Source Verified,Fully Paid,n,NJ,13.72,0.0,May-2002,0.0,17.0,0.0,17080.0,58.9,27.0,f,0.0,0.0,17402.2399868,17402.24,13000.0,4402.24,0.0,0.0,0.0,Jan-2016,3596.46,Jan-2016,0.0
1068934,17500.0,8950.0,8925.0, 60 months,17.27,223.74,D,D3,RENT,40000.0,Verified,Current,n,CA,19.47,0.0,May-2006,1.0,5.0,0.0,10724.0,58.9,6.0,f,2462.25,2455.34,10713.52,10683.65,6487.75,4225.77,0.0,0.0,0.0,Jan-2016,223.74,Jan-2016,0.0
1069136,17675.0,17675.0,17675.0, 60 months,14.65,417.25,C,C3,RENT,50000.0,Source Verified,Fully Paid,n,WI,16.46,0.0,Jul-2002,2.0,6.0,0.0,6661.0,57.4,14.0,f,0.0,0.0,21323.43,21323.43,17675.0,3648.43,0.0,0.0,0.0,Aug-2013,13814.81,Feb-2014,0.0
1068923,8000.0,8000.0,8000.0, 36 months,16.77,284.31,D,D2,RENT,62000.0,Not Verified,Fully Paid,n,VA,21.64,0.0,Jul-2006,3.0,14.0,0.0,6088.0,66.9,20.0,f,0.0,0.0,10267.2621391,10267.26,8000.0,2252.27,14.98883533,0.0,0.0,Dec-2014,606.54,Jan-2016,0.0
1069126,10000.0,10000.0,9975.0, 60 months,10.65,215.69,B,B2,RENT,45996.0,Verified,Charged Off,n,OH,21.73,0.0,May-1997,1.0,7.0,0.0,11170.0,30.1,15.0,f,0.0,0.0,8772.91,8751.08,5495.38,2429.23,1.0,847.3,152.514,Apr-2015,1.0,Jun-2015,0.0
1069102,3500.0,3500.0,3500.0, 36 months,10.65,114.01,B,B2,MORTGAGE,55000.0,Not Verified,Fully Paid,n,OH,5.39,0.0,Oct-2005,1.0,9.0,0.0,6611.0,45.9,12.0,f,0.0,0.0,4103.16812842,4103.17,3500.0,603.17,0.0,0.0,0.0,Jan-2015,118.32,Dec-2014,0.0
1069093,12500.0,8925.0,8925.0, 60 months,17.27,223.11,D,D3,RENT,30000.0,Source Verified,Charged Off,n,MN,13.16,0.0,Apr-1995,0.0,7.0,1.0,9844.0,70.8,28.0,f,0.0,0.0,5577.75,5577.75,2812.82,2742.43,0.0,22.5,0.0,Feb-2014,223.11,Jan-2016,0.0
1069030,16425.0,16425.0,16425.0, 36 months,14.27,563.53,C,C2,RENT,44544.0,Source Verified,Fully Paid,n,CA,22.71,0.0,Oct-2002,1.0,10.0,0.0,15747.0,83.4,18.0,f,0.0,0.0,18172.71,18172.71,16425.0,1747.71,0.0,0.0,0.0,Nov-2012,13108.71,Jul-2015,0.0
1068906,8200.0,8200.0,8200.0, 60 months,21.28,223.14,F,F2,RENT,75000.0,Source Verified,Charged Off,n,CA,12.48,0.0,Jan-2000,3.0,6.0,0.0,9012.0,73.9,11.0,f,0.0,0.0,4173.57,4173.57,1525.83,2265.85,0.0,381.89,3.6,Jun-2013,223.14,Oct-2013,0.0
1069073,15000.0,15000.0,15000.0, 36 months,14.65,517.42,C,C3,OWN,61000.0,Verified,Fully Paid,n,FL,11.88,0.0,Jun-2004,1.0,8.0,0.0,19397.0,79.5,18.0,f,0.0,0.0,18562.40042,18562.4,15000.0,3562.4,0.0,0.0,0.0,Sep-2014,2533.38,Jan-2016,0.0
1069043,20975.0,13575.0,13550.0, 60 months,17.58,341.63,D,D4,MORTGAGE,44000.0,Verified,Fully Paid,n,GA,18.79,0.0,Apr-2000,0.0,13.0,1.0,20657.0,79.4,21.0,f,0.0,0.0,18097.3445842,18064.1,13575.0,4522.34,0.0,0.0,0.0,Apr-2014,9245.21,Apr-2014,0.0
1060981,6400.0,6400.0,6400.0, 36 months,16.77,227.45,D,D2,RENT,75000.0,Not Verified,Charged Off,n,CA,20.22,0.0,Dec-1994,0.0,9.0,0.0,7159.0,67.5,27.0,f,0.0,0.0,4776.45,4776.45,3334.25,1431.91,0.0,10.29,0.0,Oct-2013,227.45,Jan-2016,0.0
1069071,3000.0,3000.0,3000.0, 36 months,13.49,101.8,C,C1,RENT,33600.0,Not Verified,Fully Paid,n,AL,18.11,0.0,Oct-2005,0.0,4.0,0.0,2745.0,83.2,7.0,f,0.0,0.0,3246.8,3246.8,3000.0,246.8,0.0,0.0,0.0,Sep-2012,2539.58,Jan-2015,0.0
1069070,12000.0,12000.0,12000.0, 36 months,16.77,426.47,D,D2,RENT,50000.0,Not Verified,Fully Paid,n,MA,20.57,0.0,Sep-2005,1.0,13.0,0.0,11443.0,97.0,19.0,f,0.0,0.0,15346.4668655,15346.47,12000.0,3346.47,0.0,0.0,0.0,Jan-2015,441.52,Dec-2014,0.0
1068893,14400.0,14400.0,14400.0, 36 months,8.9,457.25,A,A5,OWN,150000.0,Source Verified,Fully Paid,n,NY,14.85,0.0,Dec-1994,0.0,12.0,0.0,63864.0,55.0,38.0,f,0.0,0.0,16459.519142,16459.52,14400.0,2059.52,0.0,0.0,0.0,Jan-2015,464.02,Dec-2014,0.0
1068882,12000.0,12000.0,12000.0, 36 months,14.65,413.94,C,C3,RENT,90000.0,Not Verified,Fully Paid,n,NJ,16.56,0.0,Dec-1984,2.0,12.0,0.0,17116.0,78.5,36.0,f,0.0,0.0,12699.48,12699.48,12000.0,699.48,0.0,0.0,0.0,Jun-2012,11046.6,Jan-2016,0.0
1069039,11000.0,11000.0,11000.0, 36 months,13.49,373.24,C,C1,MORTGAGE,48000.0,Verified,Fully Paid,n,TX,21.82,0.0,Dec-1999,3.0,15.0,0.0,11382.0,65.0,29.0,f,0.0,0.0,13413.2160453,13413.22,11000.0,2413.22,0.0,0.0,0.0,Oct-2014,1491.29,Oct-2014,0.0
1068416,7250.0,7200.0,7175.0, 60 months,21.67,197.51,F,F3,RENT,75000.0,Verified,Fully Paid,n,CA,24.82,0.0,May-2000,2.0,9.0,1.0,21706.0,91.2,19.0,f,0.0,0.0,8201.53,8173.07,7200.0,1001.53,0.0,0.0,0.0,Sep-2012,6824.7,Jan-2016,0.0
1068997,15000.0,15000.0,15000.0, 36 months,7.9,469.36,A,A4,MORTGAGE,52000.0,Not Verified,Fully Paid,n,TX,9.65,0.0,Nov-2003,1.0,11.0,0.0,1616.0,6.7,29.0,f,0.0,0.0,15557.64,15557.64,15000.0,557.64,0.0,0.0,0.0,Aug-2012,312.74,Mar-2014,0.0
1048390,18000.0,18000.0,18000.0, 60 months,19.91,475.99,E,E4,MORTGAGE,65000.0,Not Verified,Fully Paid,n,FL,6.81,0.0,Jun-1989,0.0,10.0,0.0,11745.0,77.8,40.0,f,0.0,0.0,26027.5396382,26027.54,18000.0,8003.76,23.7814996114,0.0,0.0,Oct-2014,10783.73,Oct-2014,0.0
1068994,35000.0,22075.0,22050.0, 60 months,17.27,551.84,D,D3,MORTGAGE,150000.0,Verified,Fully Paid,n,NY,7.51,0.0,Jun-2003,1.0,11.0,0.0,7334.0,53.3,31.0,f,0.0,0.0,28871.92,28839.26,22075.0,6796.92,0.0,0.0,0.0,Feb-2014,15660.22,Feb-2014,0.0
1068475,10000.0,10000.0,10000.0, 36 months,14.27,343.09,C,C2,RENT,68000.0,Source Verified,Fully Paid,n,PA,15.39,0.0,Jul-2006,1.0,9.0,0.0,11303.0,81.3,15.0,f,0.0,0.0,10671.62,10671.62,10000.0,671.62,0.0,0.0,0.0,Jul-2012,8962.31,Feb-2013,0.0
1068989,11800.0,11800.0,11800.0, 36 months,12.69,395.83,B,B5,RENT,42000.0,Source Verified,Fully Paid,n,NY,9.86,0.0,Oct-1996,0.0,4.0,0.0,8940.0,74.8,13.0,f,0.0,0.0,14243.1583665,14243.16,11800.0,2443.16,0.0,0.0,0.0,Jan-2015,419.36,Dec-2014,0.0
1068967,4500.0,4500.0,4500.0, 36 months,6.03,136.96,A,A1,RENT,53000.0,Source Verified,Fully Paid,n,CA,4.44,0.0,Oct-2000,0.0,7.0,0.0,8630.0,13.9,17.0,f,0.0,0.0,4930.30217046,4930.3,4500.0,430.3,0.0,0.0,0.0,Jan-2015,138.95,Dec-2014,0.0
1068744,7000.0,7000.0,7000.0, 36 months,12.69,234.82,B,B5,RENT,35000.0,Source Verified,Fully Paid,n,CA,11.35,0.0,May-2000,2.0,10.0,0.0,7649.0,82.3,26.0,f,0.0,0.0,8449.39474172,8449.39,7000.0,1449.39,0.0,0.0,0.0,Jan-2015,248.19,Nov-2015,0.0
1045509,9200.0,9200.0,9200.0, 36 months,12.42,307.43,B,B4,RENT,60000.0,Source Verified,Fully Paid,n,CA,19.96,0.0,Oct-2002,3.0,8.0,0.0,23299.0,78.7,19.0,f,0.0,0.0,10480.84,10480.84,9200.0,1280.84,0.0,0.0,0.0,Jul-2013,365.48,Jul-2014,0.0
1063958,14000.0,14000.0,13975.0, 60 months,17.27,349.98,D,D3,RENT,28000.0,Verified,Current,n,WA,6.34,0.0,Jul-2005,2.0,5.0,0.0,6986.0,79.4,10.0,f,3842.41,3835.51,16777.04,16747.17,10157.6,6619.44,0.0,0.0,0.0,Jan-2016,349.98,Jan-2016,0.0
1041756,4500.0,4500.0,4475.0, 60 months,10.65,97.06,B,B2,MORTGAGE,42000.0,Source Verified,Fully Paid,n,TX,5.4,0.0,Feb-1983,0.0,4.0,0.0,8220.0,78.3,9.0,f,0.0,0.0,4907.8,4880.55,4500.0,407.8,0.0,0.0,0.0,Dec-2012,3946.24,Dec-2012,0.0
1068694,12000.0,12000.0,12000.0, 36 months,16.29,423.61,D,D1,RENT,88365.0,Verified,Fully Paid,n,AZ,16.85,0.0,Oct-1996,0.0,6.0,0.0,22936.0,96.4,15.0,f,0.0,0.0,14685.36,14685.36,12000.0,2685.36,0.0,0.0,0.0,Nov-2013,5800.45,Sep-2015,0.0
1068792,12000.0,12000.0,12000.0, 36 months,13.49,407.17,C,C1,RENT,72000.0,Source Verified,Fully Paid,n,CA,21.33,0.0,May-2003,1.0,11.0,0.0,3419.0,27.6,19.0,f,0.0,0.0,13985.6762204,13985.68,12000.0,1985.68,0.0,0.0,0.0,Apr-2014,426.26,Jan-2016,0.0
1068558,12000.0,12000.0,12000.0, 36 months,10.65,390.88,B,B2,RENT,62000.0,Verified,Fully Paid,n,TX,23.94,0.0,Jun-2002,0.0,10.0,0.0,20310.0,78.4,51.0,f,0.0,0.0,12779.62,12779.62,12000.0,779.62,0.0,0.0,0.0,Sep-2012,10046.57,Jul-2015,0.0
1068322,7000.0,7000.0,7000.0, 36 months,10.65,228.02,B,B2,MORTGAGE,43680.0,Not Verified,Fully Paid,n,MN,5.38,0.0,Oct-2000,0.0,7.0,0.0,6245.0,78.1,11.0,f,0.0,0.0,7687.73,7687.73,7000.0,687.73,0.0,0.0,0.0,Feb-2013,4958.61,Feb-2013,0.0
1065674,8200.0,8200.0,8200.0, 60 months,19.42,214.62,E,E3,RENT,120000.0,Source Verified,Fully Paid,n,NY,2.8,0.0,Jun-2007,2.0,5.0,0.0,10392.0,88.4,6.0,f,0.0,0.0,11894.8952023,11894.9,8200.0,3694.9,0.0,0.0,0.0,Dec-2014,4625.07,Jan-2016,0.0
1068547,10500.0,10500.0,10500.0, 36 months,12.69,352.23,B,B5,RENT,66000.0,Verified,Fully Paid,n,CA,20.73,1.0,Sep-1998,2.0,8.0,0.0,5790.0,51.2,26.0,f,0.0,0.0,11232.14,11232.14,10500.0,732.14,0.0,0.0,0.0,Oct-2012,4421.32,Oct-2012,0.0
1068545,7000.0,7000.0,7000.0, 36 months,11.71,231.54,B,B3,OWN,39120.0,Not Verified,Fully Paid,n,FL,21.01,0.0,Dec-1996,0.0,8.0,1.0,9414.0,52.4,26.0,f,0.0,0.0,7932.3,7932.3,7000.0,932.3,0.0,0.0,0.0,Jun-2013,4235.03,Jan-2016,0.0
1068575,15300.0,15300.0,15275.0, 60 months,22.06,423.1,F,F4,RENT,85000.0,Verified,Current,n,VA,20.58,0.0,Feb-1984,2.0,14.0,0.0,26524.0,89.7,27.0,f,4523.91,4516.51,20295.8,20262.65,10776.09,9519.71,0.0,0.0,0.0,Jan-2016,423.1,Jan-2016,0.0
1049528,20000.0,12800.0,12775.0, 60 months,11.71,282.86,B,B3,MORTGAGE,47800.0,Verified,Fully Paid,n,VA,10.04,0.0,Nov-2001,0.0,15.0,0.0,16447.0,46.3,27.0,f,0.0,0.0,15161.27,15131.66,12800.0,2361.27,0.0,0.0,0.0,Nov-2013,9242.39,Nov-2013,0.0
1068542,17500.0,17500.0,17500.0, 60 months,17.27,437.47,D,D3,MORTGAGE,45000.0,Not Verified,Charged Off,n,WA,21.31,0.0,Sep-2002,2.0,13.0,0.0,20129.0,86.1,26.0,f,0.0,0.0,10037.1,10037.1,3077.85,3473.25,0.0,3486.0,625.616999998,Apr-2013,437.47,Dec-2015,0.0
1068350,3500.0,3500.0,3500.0, 36 months,6.03,106.53,A,A1,MORTGAGE,83000.0,Verified,Fully Paid,n,IL,2.31,0.0,Jan-1986,0.0,6.0,0.0,3092.0,13.4,28.0,f,0.0,0.0,3834.66084993,3834.66,3500.0,334.66,0.0,0.0,0.0,Jan-2015,107.86,Dec-2014,0.0
